Section - Id,Fault - Location,Phase - Conductor,Dist - kFt,Phase - Config,Nominal - kV,Symmetrical Amps - LG Min,Symmetrical Amps - LG Max,Symmetrical Amps - LL,Symmetrical Amps - LLG,Symmetrical Amps - 3Ph,Cumulative Impedance (Ohms) - R1,Cumulative Impedance (Ohms) - X1,Cumulative Impedance (Ohms) - R0,Cumulative Impedance (Ohms) - X0,Asymmetrical Amps - LG Min,Asymmetrical Amps - LG Max,Asymmetrical Amps - LL,Asymmetrical Amps - LLG,Asymmetrical Amps - 3Ph Avg,Asymmetrical Amps - 3Ph Max
FU 04802320_04802320A,P931445,Device Conductor 10A,6.61,A CN,12,168,2796,3829,3945,---,1.0203,1.1895,1.3532,4.2359,168,3307,4079,4666,---,---
SW 048035_048035A,480-35,Device Conductor 600A,6.16,ABCN,12,172,3448,5744,5861,6633,0.17,1.0306,0.478,3.9112,172,5230,8503,8890,8310,9818
04801414A_04801415,P735176 TO P2005569310,3-#4_CU_B,5.48, BCN,12,169,3713,5314,5471,---,0.668,0.9102,1.3143,3.1096,169,4346,5820,6402,---,---
04801415_04801416,P2005569310 TO P931486,3-#4_CU_B,5.69, BCN,12,169,3559,5053,5204,---,0.7221,0.9427,1.3796,3.2272,169,4139,5489,6052,---,---
04801416_04801417,P931486 TO P931485,3-#4_CU_B,5.84, BCN,12,169,3453,4876,5023,---,0.7616,0.9664,1.4273,3.3131,169,4000,5270,5819,---,---
04801423A_04801424,P1991169304 TO P832364,3-#6_CU_B,6.04,A CN,12,169,3479,4981,5127,---,0.7611,0.9338,1.5726,3.2418,169,3964,5351,5842,---,---
04801424_04801425,P832364 TO P832373,3-#6_CU_B,6.35,A CN,12,168,3239,4528,4668,---,0.8882,0.9833,1.7161,3.4171,168,3636,4786,5241,---,---
04801425_04801426,P832373 TO P832367,3-#6_CU_B,6.49,A CN,12,168,3135,4339,4476,---,0.9482,1.0067,1.7839,3.5,168,3499,4558,4995,---,---
04801426_04801427,P832367 TO P832368,3-#6_CU_B,6.69,A CN,12,168,3001,4096,4230,---,1.032,1.0394,1.8784,3.6156,168,3324,4274,4686,---,---
04802320A_04802321,P931445 TO D2000169499,#4_CU_PECN,6.86,A CN,12,168,2725,3684,3800,---,1.0979,1.2028,1.4923,4.2696,168,3170,3888,4419,---,---
048035A_048036,480-35 TO H2034269524,1000AXLPEP,6.25,ABCN,12,172,3443,5727,5844,6613,0.1725,1.0334,0.4853,3.9133,172,5213,8463,8849,8276,9772
048036_048037B,H2034269524 TO 480-14,1000AXLPEP,6.45,ABCN,12,172,3430,5687,5804,6566,0.1784,1.0399,0.5021,3.9182,172,5174,8371,8755,8197,9665
048037B_04803601,480-14 TO P2036869529,2/0AL_PECN,6.56,ABCN,12,172,3403,5642,5758,6515,0.1975,1.0449,0.5572,3.9425,172,5069,8185,8576,8057,9451
FU 04803601_04803601A,P2036869529,Device Conductor 150A,6.57,ABCN,12,172,3403,5642,5758,6515,0.1975,1.0449,0.5572,3.9425,172,5069,8185,8576,8057,9451
SW 048037B_048037,480-14,Device Conductor 600A,6.46,ABCN,12,172,3430,5687,5804,6566,0.1784,1.0399,0.5021,3.9182,172,5174,8370,8754,8197,9665
04803601A_04803602,P2036869529 TO 480-238GB,3-3/0AL_C,6.73,ABCN,12,172,3329,5517,5631,6371,0.2161,1.0658,0.584,4.0286,172,4928,7914,8335,7822,9138
04803602_04803603,480-238GB TO P2038569585,3-3/0AL_C,6.89,ABCN,12,171,3254,5390,5501,6224,0.2358,1.0879,0.6122,4.1193,171,4787,7646,8093,7588,8829
04803603_04803604,P2038569585 TO P835601,3-3/0AL_C,7.01,ABCN,12,171,3198,5295,5404,6114,0.2511,1.1051,0.6342,4.19,171,4683,7449,7914,7415,8602
04803604_04803605,P835601 TO P835595,3-3/0AL_C,7.16,ABCN,12,171,3132,5184,5290,5985,0.2694,1.1257,0.6606,4.275,171,4564,7225,7708,7217,8343
04803605_04803606,P835595 TO P835596,3-3/0AL_C,7.33,ABCN,12,171,3064,5067,5172,5851,0.2894,1.1482,0.6893,4.3674,171,4440,6996,7494,7013,8078
04803606_04803607,P835596 TO P835599,3-3/0AL_C,7.48,ABCN,12,171,3003,4962,5064,5730,0.3082,1.1692,0.7163,4.4541,171,4330,6792,7304,6831,7843
04803607_04803608,P835599 TO P835602,3-#4_CU_B,7.64,AB N,12,171,2934,4823,4924,---,0.3493,1.1939,0.7659,4.5434,171,4180,6467,7015,---,---
04803607_04803609,P835599 TO P835600,3-#4_CU_B,7.63, BCN,12,171,2937,4830,4931,---,0.3473,1.1927,0.7634,4.539,171,4187,6483,7029,---,---
SW 048037_048037A,480-13,Device Conductor 600A,6.47,ABCN,12,172,3430,5687,5804,6566,0.1784,1.0399,0.5021,3.9182,172,5174,8370,8754,8197,9665
SW 048037_048037C,480-15,Device Conductor 600A,6.47,ABCN,12,172,3430,5687,5804,6566,0.1784,1.0399,0.5021,3.9182,172,5174,8370,8754,8197,9665
SW 048037_048133,TS 480-T1-481,Device Conductor 600A,6.47,ABCN,12,172,3430,5687,5804,6566,0.1784,1.0399,0.5021,3.9182,172,5174,8370,8754,8197,9665
048037C_048038,480-15 TO H2035669495,1000AXLPEP,6.78,ABCN,12,172,3412,5627,5744,6497,0.1873,1.0498,0.5277,3.9256,172,5117,8234,8615,8080,9508
048038_04803801,H2035669495,2/0AL_PECN,6.79,ABCN,12,172,3409,5623,5740,6493,0.189,1.0502,0.5325,3.9277,172,5108,8218,8599,8068,9490
048038_048039,H2035669495 TO H2035069430,1000AXLPEP,7.37,ABCN,12,172,3376,5515,5633,6368,0.2044,1.0686,0.5766,3.9397,172,5009,7985,8358,7865,9220
048039_04803901,H2035069430 TO P237102,1C#2SAPECN,7.47, BCN,12,171,3339,5430,5547,---,0.2411,1.0784,0.644,3.9661,171,4864,7661,8081,---,---
048039_04803904,H2035069430,1C#2SAPECN,7.38,A CN,12,172,3373,5507,5625,---,0.2079,1.0695,0.5829,3.9422,172,4996,7954,8332,---,---
048039_048040,H2035069430 TO H111048,1000AXLPEP,7.68,ABCN,12,172,3357,5456,5574,6300,0.2136,1.0788,0.6029,3.9473,172,4953,7857,8225,7754,9072
048040_04804001,H111048 TO D121426,2/0AL_PECN,7.74,ABCN,12,171,3343,5434,5552,6274,0.2234,1.0813,0.6311,3.9598,171,4903,7771,8141,7689,8973
048040_048041,H111048 TO H111049,1000AXLPEP,8.26,ABCN,12,171,3323,5352,5471,6180,0.2302,1.0971,0.6504,3.9611,171,4855,7634,7994,7561,8815
048041_048042A,H111049 TO 480-21,1000AXLPEP,8.6,ABCN,12,171,3302,5291,5411,6110,0.2403,1.1082,0.6792,3.9694,171,4797,7505,7859,7448,8666
FU 04803801_04803801A,H2035669495,Device Conductor 18A,6.8, B N,12,172,3409,---,---,---,0.189,1.0502,0.5325,3.9277,172,5107,---,---,---,---
FU 04803901_04803901A,P237102,Device Conductor 25A,7.48, BCN,12,171,3339,5430,5547,---,0.2411,1.0784,0.644,3.9661,171,4864,7661,8081,---,---
FU 04803904_04803904A,H2035069430,Device Conductor 30A,7.39,A  N,12,172,3373,---,---,---,0.2079,1.0696,0.5829,3.9422,172,4996,---,---,---,---
FU 04803904_04803904B,H2035069430,Device Conductor 18A,7.39,  CN,12,172,3373,---,---,---,0.2079,1.0696,0.5829,3.9422,172,4996,---,---,---,---
FU 04804001_04804001A,D121426,Device Conductor 150A,7.75,ABCN,12,171,3343,5434,5552,6274,0.2234,1.0814,0.6311,3.9598,171,4903,7771,8141,7689,8973
SW 048042A_048042,480-21,Device Conductor 600A,8.61,ABCN,12,171,3302,5291,5411,6110,0.2403,1.1082,0.6792,3.9694,171,4797,7505,7859,7448,8666
04803801_04803802,H2035669495 TO D2035069479,2/0AL_PECN,6.93,ABCN,12,172,3375,5566,5682,6427,0.2134,1.0566,0.6029,3.9587,172,4976,7989,8378,7894,9225
04803801A_04803810,H2035669495 TO D2035669500,1C#2SAPECN,6.89, B N,12,172,3377,---,---,---,0.2298,1.0635,0.5732,3.941,172,4976,---,---,---,---
04803901A_04803902,P237102 TO P37013,3-#4_CU_B,7.55, BCN,12,171,3303,5362,5479,---,0.2583,1.0887,0.6647,4.0035,171,4783,7486,7934,---,---
04803902_04803903,P37013 TO P37014,3-#4_CU_B,7.68, BCN,12,171,3236,5235,5349,---,0.2913,1.1086,0.7046,4.0752,171,4635,7170,7662,---,---
04803904A_04803905,H2035069430 TO D121427,1C#2SAPECN,7.44,A  N,12,171,3354,---,---,---,0.2315,1.0773,0.6065,3.9499,171,4921,---,---,---,---
04803904B_04803906,H2035069430 TO D2035069442,1C#2SAPECN,7.46,  CN,12,171,3346,---,---,---,0.2412,1.0804,0.6162,3.9531,171,4892,---,---,---,---
04804001A_04804002,D121426 TO H111048,2/0AL_PECN,7.81,ABCN,12,171,3330,5412,5529,6249,0.2332,1.0839,0.6594,3.9723,171,4853,7686,8058,7624,8875
04804002_04804003,H111048 TO D204354,1C#2SAPECN,7.95,ABCN,12,171,3282,5304,5420,6124,0.2795,1.0963,0.7444,4.0055,171,4679,7306,7728,7330,8437
04804002_04804004,H111048 TO D121425,1C#2SAPECN,8.21,ABCN,12,171,3188,5090,5205,5877,0.3682,1.1199,0.9076,4.0692,171,4374,6659,7140,6816,7690
04804002_04804005,H111048 TO H111047,1C#2SAPECN,8.27, B N,12,171,3166,---,---,---,0.4327,1.1489,0.8588,4.0373,171,4306,---,---,---,---
04804005_04804007,H111047 TO H111046,1C#2SAPECN,8.83, B N,12,169,2958,---,---,---,0.6808,1.2298,1.1069,4.1181,169,3760,---,---,---,---
04804007_04804008,H111046 TO D121423,1C#2SAPECN,8.97, B N,12,169,2908,---,---,---,0.7413,1.2495,1.1674,4.1378,169,3645,---,---,---,---
FU 04803802_04803802A,D2035069479,Device Conductor 80A,6.94,ABCN,12,172,3375,5566,5682,6427,0.2134,1.0566,0.6029,3.9587,172,4976,7989,8378,7894,9225
FU 04804005_04804005A,H111047,Device Conductor 30A,8.28, B N,12,171,3166,---,---,---,0.4327,1.1489,0.8588,4.0373,171,4306,---,---,---,---
SW 048042_005138,TS 51-T3-480,Device Conductor 600A,8.62,ABCN,12,171,3302,5291,5410,6110,0.2403,1.1082,0.6792,3.9694,171,4797,7505,7859,7448,8666
SW 048042_048042B,480-22,Device Conductor 600A,8.62,ABCN,12,171,3302,5291,5410,6110,0.2403,1.1082,0.6792,3.9694,171,4797,7505,7859,7448,8666
SW 048042_048042D,480-23,Device Conductor 600A,8.62,ABCN,12,171,3302,5291,5410,6110,0.2403,1.1082,0.6792,3.9694,171,4797,7505,7859,7448,8666
04803802A_04803803,D2035069479 TO H2035069477,2/0AL_PECN,7.13,ABCN,12,171,3332,5494,5609,6344,0.2437,1.0646,0.6901,3.9971,171,4821,7720,8115,7688,8914
04803803_04803804,H2035069477 TO D2033469460,2ALPECNPID,7.38,A CN,12,171,3306,5354,5470,---,0.3261,1.0721,0.6901,3.9974,171,4683,7122,7749,---,---
04803804_04803805,D2033469460 TO CG199999,2ALPECNPID,7.39,A CN,12,171,3305,5348,5464,---,0.3294,1.0724,0.6901,3.9974,171,4678,7100,7734,---,---
04803804_04803806,D2033469460 TO D2029969425,2ALPECNPID,7.89,A CN,12,171,3249,5021,5138,---,0.4953,1.0876,0.6901,3.9979,171,4419,6104,6989,---,---
04803806_04803807,D2029969425 TO CG199999,1C#2SAPECN,7.9,A CN,12,171,3245,5011,5129,---,0.4988,1.0885,0.6964,4.0004,171,4408,6084,6967,---,---
04803806_04803808,D2029969425 TO D2029069409,1C#2SAPECN,8.24,A CN,12,170,3115,4700,4816,---,0.6142,1.1193,0.9087,4.0833,170,4051,5474,6263,---,---
04803808_04803809,D2029069409 TO D2031269438,1C#2SAPECN,8.74,A CN,12,169,2923,4268,4382,---,0.7865,1.1652,1.2256,4.207,169,3605,4753,5405,---,---
04804005A_04804006,H111047 TO D121424,1C#2SAPECN,8.42, B N,12,170,3113,---,---,---,0.4962,1.1697,0.9224,4.058,170,4154,---,---,---,---
048042B_048043,480-22 TO H111049,750APEPJ,8.97,ABCN,12,171,3280,5226,5346,6035,0.2521,1.12,0.7153,3.9792,171,4730,7365,7710,7327,8505
048042D_04804201,480-23 TO P237101,1C#2SAPECN,8.97,A CN,12,171,3180,5021,5138,---,0.3588,1.1398,0.8972,4.0546,171,4380,6631,7079,---,---
048043_048044,H111049 TO H125117,1000AXLPEP,9.81,ABCN,12,171,3230,5085,5206,5872,0.2765,1.147,0.7852,3.9994,171,4597,7079,7409,7074,8174
048044_04804401,H125117 TO P931672,2/0AL_PECN,10.17,ABCN,12,171,3147,4957,5074,5724,0.3365,1.1627,0.9581,4.0755,171,4335,6661,6991,6746,7691
048044_048045,H125117 TO H125119,1000AXLPEP,10.44,ABCN,12,171,3194,4984,5105,5755,0.2948,1.1672,0.8376,4.0145,171,4502,6878,7196,6896,7942
048045_048046,H125119 TO H125120,1000AXLPEP,11.03,ABCN,12,171,3161,4893,5014,5650,0.3118,1.1859,0.8861,4.0286,171,4417,6701,7008,6738,7738
048046_04804601,H125120 TO P2044769207,1C#2SAPECN,11.29, BCN,12,170,3071,4710,4829,---,0.4001,1.2094,1.0487,4.092,170,4142,6154,6514,---,---
048046_048047,H125120 TO H125367,1000AXLPEP,11.58,ABCN,12,171,3130,4810,4932,5554,0.3277,1.2035,0.9318,4.0418,171,4340,6543,6839,6596,7555
048047_04804701,H125367 TO P198587,2/0AL_PECN,11.79,ABCN,12,170,3081,4739,4859,5472,0.3633,1.2128,1.0343,4.0869,170,4196,6324,6618,6422,7302
048047_04804797,H125367 TO P37282,2/0AL_PECN,11.81,ABCN,12,170,3076,4732,4851,5464,0.3668,1.2137,1.0443,4.0913,170,4183,6303,6597,6405,7278
048047_048048,H125367 TO H125122,1000AXLPEP,12.09,ABCN,12,171,3101,4736,4858,5469,0.3424,1.2197,0.9739,4.0539,171,4271,6403,6690,6470,7394
048048_04804801,H125122 TO D198505,2/0AL_PECN,12.14,ABCN,12,171,3090,4720,4841,5450,0.3507,1.2219,0.9978,4.0645,171,4237,6353,6639,6430,7336
048048_048049,H125122 TO 480-36,1000AXLPEP,12.27,ABCN,12,171,3091,4710,4832,5438,0.3478,1.2256,0.9891,4.0583,171,4246,6354,6637,6425,7337
FU 04804201_04804201A,P237101,Device Conductor 15A,8.98,A CN,12,171,3180,5021,5138,---,0.3588,1.1398,0.8972,4.0546,171,4380,6631,7079,---,---
FU 04804601_04804601A,P2044769207,Device Conductor 75A,11.3, BCN,12,170,3071,4710,4829,---,0.4001,1.2095,1.0487,4.092,170,4142,6154,6514,---,---
FU 04804701_04804701A,P198587,Device Conductor 150A,11.8,ABCN,12,170,3081,4739,4859,5472,0.3633,1.2128,1.0343,4.0869,170,4196,6323,6618,6422,7302
FU 04804797_04804797A,P37282,Device Conductor 150A,11.82,ABCN,12,170,3076,4732,4851,5464,0.3668,1.2137,1.0443,4.0913,170,4183,6303,6597,6405,7278
FU 04804801_04804801A,D198505,Device Conductor 100A,12.15,ABCN,12,171,3090,4720,4841,5450,0.3507,1.2219,0.9978,4.0645,171,4237,6353,6639,6430,7336
SW 04804401_04804401A,BRGD,Device Conductor 300A,10.18,ABCN,12,171,3147,4957,5074,5724,0.3365,1.1627,0.9581,4.0756,171,4335,6661,6990,6746,7691
SW 048049_048049A,480-36,Device Conductor 900A,12.28,ABCN,12,171,3090,4709,4831,5437,0.3478,1.2259,0.9891,4.0594,171,4245,6353,6636,6424,7336
04804201A_04804202,P237101 TO P37007,3-#4_CU_B,9.08,A CN,12,171,3129,4927,5042,---,0.3848,1.1554,0.9286,4.1111,171,4280,6428,6898,---,---
04804201A_04804205,P237101 TO P37006,3-#4_CU_B,9.07,A CN,12,171,3134,4936,5052,---,0.3822,1.1539,0.9255,4.1054,171,4290,6448,6916,---,---
04804202_04804203,P37007 TO P37008,3-#4_CU_B,9.15,A CN,12,170,3091,4856,4971,---,0.4047,1.1673,0.9525,4.1542,170,4207,6282,6765,---,---
04804203_04804204,P37008 TO P37009,3-#4_CU_B,9.28,A CN,12,170,3028,4739,4851,---,0.4387,1.1878,0.9935,4.2281,170,4087,6044,6547,---,---
04804205_04804206,P37006 TO P37005,3-#4_CU_B,9.22,A CN,12,170,3059,4795,4909,---,0.4222,1.1778,0.9736,4.1922,170,4144,6157,6652,---,---
04804206_04804207,P37005 TO P2040769482,3-#4_CU_B,9.37,A CN,12,170,2987,4662,4773,---,0.4616,1.2015,1.0211,4.2778,170,4010,5893,6407,---,---
04804401A_04804402,P931672 TO P931671,3-#6_CU_C,10.32,ABCN,12,170,3069,4806,4921,5550,0.394,1.1845,1.023,4.1563,170,4159,6273,6669,6427,7244
04804402_04804403,P931671 TO P931673,3-#4_CU_C,10.49,ABCN,12,170,2991,4665,4778,5387,0.4371,1.2096,1.075,4.2515,170,4011,5979,6407,6170,6904
04804402_04804524,P931671 TO P931670,3-#6_CU_C,10.4,ABCN,12,170,3028,4725,4839,5456,0.4256,1.1965,1.0587,4.2006,170,4068,6077,6501,6262,7017
04804403_04804404,P931673 TO P932791,3-#4_CU_C,10.61,ABCN,12,170,2935,4564,4675,5270,0.469,1.2281,1.1135,4.322,170,3908,5778,6224,5993,6672
04804404_04804405,P932791 TO P932793,3-#4_CU_C,10.74,ABCN,12,170,2874,4453,4562,5142,0.505,1.249,1.1568,4.4015,170,3797,5565,6028,5803,6426
04804405_04804406,P932793 TO P932792,3-#4_CU_C,10.88,ABCN,12,170,2814,4344,4451,5017,0.5417,1.2704,1.2011,4.4827,170,3691,5363,5837,5621,6193
04804406_04804407,P932792 TO P932794,3-#4_CU_C,11.03,ABCN,12,170,2755,4237,4342,4892,0.5793,1.2923,1.2464,4.5657,170,3587,5170,5653,5445,5970
04804407_04804408,P932794 TO P932790,3-#4_CU_C,11.12,ABCN,12,169,2718,4169,4272,4814,0.6038,1.3065,1.276,4.62,169,3523,5051,5537,5336,5833
04804408_04804409,P932790 TO P932777,3-#4_CU_C,11.31,ABCN,12,169,2643,4033,4134,4657,0.6546,1.3361,1.3373,4.7322,169,3396,4821,5311,5122,5567
04804524_04804525,P931670 TO P932787,3-#6_CU_C,10.59,ABCN,12,170,2923,4516,4627,5215,0.5079,1.2277,1.1516,4.3162,170,3847,5614,6089,5867,6483
04804525_04804526,P932787 TO CG199999,3-#6_CU_C,10.6,ABCN,12,170,2918,4506,4617,5203,0.512,1.2292,1.1563,4.322,170,3836,5592,6069,5848,6457
04804525_04804527,P932787 TO P932788,3-#6_CU_C,10.73,ABCN,12,170,2852,4372,4481,5048,0.5668,1.25,1.2182,4.3989,170,3702,5321,5817,5610,6144
04804601A_04804602,P2044769207 TO P933584,3-#4_CU_B,11.44, BCN,12,170,3002,4589,4706,---,0.4378,1.232,1.094,4.1737,170,4013,5904,6292,---,---
04804602_04804603,P933584 TO P933585,3-#4_CU_B,11.56, BCN,12,170,2945,4489,4604,---,0.47,1.2514,1.1329,4.2437,170,3909,5704,6111,---,---
04804603_04804604,P933585 TO P933586,3-#4_CU_B,11.7, BCN,12,170,2882,4378,4491,---,0.5067,1.2734,1.1771,4.3234,170,3796,5491,5915,---,---
04804604_04804605,P933586 TO P931675,3-#4_CU_B,11.91, BCN,12,170,2792,4218,4329,---,0.5621,1.3066,1.2439,4.4438,170,3637,5197,5639,---,---
04804604_04804606,P933586 TO P194940,3-#6_CU_B,11.82, BCN,12,170,2822,4260,4372,---,0.5577,1.2933,1.2348,4.3939,170,3673,5245,5691,---,---
04804606_04804607,P194940 TO P933605,3-#6_CU_B,11.95, BCN,12,169,2760,4139,4248,---,0.6118,1.3143,1.2958,4.4685,169,3551,5006,5467,---,---
04804607_04804608,P933605 TO P933606,3-#6_CU_B,12.09, BCN,12,169,2697,4015,4123,---,0.6687,1.3365,1.3601,4.5471,169,3431,4776,5245,---,---
04804608_04804609,P933606 TO P1699869273,3-#6_CU_B,12.26, BCN,12,169,2620,3864,3970,---,0.7406,1.3646,1.4413,4.6463,169,3289,4512,4984,---,---
04804609_04804610,P1699869273 TO P1697969183,3-#6_CU_B,12.44, BCN,12,168,2542,3713,3817,---,0.8166,1.3942,1.5271,4.7512,168,3151,4263,4731,---,---
04804610_04804611,P1697969183 TO P1696069181,3-#6_CU_B,12.63, BCN,12,168,2467,3568,3669,---,0.894,1.4244,1.6145,4.8581,168,3021,4034,4493,---,---
04804611_04804612,P1696069181 TO P933603,3-#6_CU_B,12.81, BCN,12,168,2398,3434,3534,---,0.969,1.4536,1.6992,4.9616,168,2905,3834,4282,---,---
04804612_04804613,P933603 TO P733352,3-#6_CU_B,12.94, BCN,12,168,2350,3344,3442,---,1.0226,1.4745,1.7597,5.0355,168,2827,3703,4141,---,---
04804613_04804614,P733352 TO P733349,3-#6_CU_B,13.09, BCN,12,167,2294,3238,3335,---,1.0879,1.5,1.8334,5.1257,167,2738,3554,3980,---,---
04804614_04804615,P733349 TO P733353,3-#6_CU_B,13.23, BCN,12,167,2246,3149,3244,---,1.1459,1.5226,1.8989,5.2057,167,2663,3432,3846,---,---
04804701A_04804702,P198587 TO P733362,3-#4_CU_C,11.86,ABCN,12,170,3055,4695,4813,5421,0.3774,1.221,1.0513,4.1181,170,4146,6224,6533,6337,7187
04804702_04804703,P733362 TO P733334,3-#4_CU_C,11.99,ABCN,12,170,2993,4589,4706,5299,0.4116,1.2409,1.0926,4.1937,170,4028,5993,6334,6138,6920
04804702_04804791,P733362 TO P733369,3-#6_CU_B,11.95,A CN,12,170,3006,4603,4720,---,0.415,1.2357,1.0938,4.17,170,4039,5995,6342,---,---
04804703_04804704,P733334 TO P933569,3-#4_CU_C,12.03,ABCN,12,170,2975,4558,4674,5263,0.4218,1.2469,1.1049,4.2162,170,3995,5927,6277,6081,6844
04804704_04804705,P933569 TO P733333,3-#4_CU_C,12.18,ABCN,12,170,2906,4441,4554,5128,0.4614,1.2699,1.1525,4.3036,170,3868,5685,6062,5870,6564
04804705_04804706,P733333 TO P733351,3-#4_CU_C,12.34,ABCN,12,170,2833,4314,4425,4981,0.5057,1.2956,1.206,4.4016,170,3736,5434,5835,5648,6275
04804705_04804782,P733333 TO P733332,3-#6_CU_B,12.24,AB N,12,170,2875,4380,4493,---,0.4875,1.2801,1.1821,4.3398,170,3802,5548,5942,---,---
04804706_04804707,P733351 TO P733359,3-#6_CU_C,12.5,ABCN,12,169,2760,4173,4282,4818,0.5701,1.32,1.2787,4.492,169,3587,5136,5565,5390,5931
04804707_04804708,P733359 TO P933614,3-#6_CU_B,12.62, BCN,12,169,2702,4060,4167,---,0.6224,1.3404,1.3378,4.5642,169,3474,4914,5357,---,---
04804707_04804711,P733359 TO P733358,3-#6_CU_C,12.67,ABCN,12,169,2680,4018,4124,4639,0.6432,1.3477,1.3612,4.5947,169,3431,4832,5280,5121,5580
04804708_04804709,P933614 TO P933613,3-#6_CU_B,12.74, BCN,12,169,2648,3954,4060,---,0.6728,1.3601,1.3946,4.6338,169,3371,4717,5168,---,---
04804709_04804710,P933613 TO P933612,3-#6_CU_B,12.88, BCN,12,169,2590,3839,3943,---,0.7294,1.3822,1.4586,4.712,169,3263,4512,4967,---,---
04804711_04804712,P733358 TO P733357,3-#6_CU_C,12.82,ABCN,12,169,2614,3890,3994,4491,0.706,1.3716,1.4322,4.6829,169,3307,4597,5053,4909,5308
04804712_04804713,P733357 TO P733356,3-#6_CU_C,12.95,ABCN,12,169,2558,3782,3885,4367,0.7608,1.3923,1.494,4.7598,169,3205,4409,4867,4736,5091
04804712_04804757,P733357 TO P933611,3-#4_CU_C,12.91,ABCN,12,169,2580,3832,3935,4424,0.7299,1.3854,1.461,4.7356,169,3253,4505,4960,4821,5201
04804713_04804714,P733356 TO CG199999,3-#6_CU_C,12.96,ABCN,12,169,2554,3774,3876,4357,0.765,1.3939,1.4988,4.7657,169,3198,4395,4853,4723,5075
04804713_04804715,P733356 TO P933593,3-#6_CU_C,13,ABCN,12,169,2540,3746,3848,4325,0.7796,1.3994,1.5152,4.7862,169,3172,4348,4806,4679,5021
04804715_04804716,P933593 TO P933592,3-#6_CU_C,13.14,ABCN,12,168,2484,3638,3738,4200,0.8372,1.4213,1.5803,4.8671,168,3073,4170,4625,4513,4815
04804716_04804717,P933592 TO P733355,3-#6_CU_C,13.27,ABCN,12,168,2432,3537,3637,4085,0.8927,1.4423,1.643,4.945,168,2984,4012,4462,4363,4632
04804716_04804753,P933592 TO P4406,3-#6_CU_B,13.3, BCN,12,168,2419,3511,3610,---,0.9067,1.4484,1.6588,4.9631,168,2962,3972,4421,---,---
04804717_04804718,P733355 TO P933594,3-#6_CU_C,13.36,ABCN,12,168,2397,3472,3570,4009,0.9304,1.4566,1.6855,4.998,168,2926,3910,4356,4266,4515
04804718_04804719,P933594 TO P933588,3-#6_CU_C,13.44,ABCN,12,168,2367,3413,3510,3941,0.965,1.4697,1.7246,5.0466,168,2874,3822,4263,4180,4413
04804719_04804720,P933588 TO P933598,3-#6_CU_B,13.58,AB N,12,167,2319,3321,3417,---,1.0202,1.4912,1.787,5.1229,167,2796,3688,4120,---,---
04804719_04804722,P933588 TO P933596,3-#6_CU_C,13.58,ABCN,12,167,2315,3315,3411,3828,1.0242,1.4921,1.7915,5.1298,167,2790,3679,4111,4041,4248
04804720_04804721,P933598 TO P933590,3-#6_CU_B,13.7,AB N,12,167,2276,3240,3335,---,1.0707,1.5109,1.844,5.1926,167,2728,3573,3996,---,---
04804722_04804723,P933596 TO P733370,3-#6_CU_C,13.63,ABCN,12,167,2299,3285,3380,3793,1.0431,1.4993,1.8129,5.1564,167,2764,3635,4064,3998,4198
04804723_04804724,P733370 TO P2026969142,3-#6_CU_B,13.78,A CN,12,167,2249,3189,3283,---,1.1042,1.5231,1.8818,5.2407,167,2684,3501,3918,---,---
04804723_04804732,P733370 TO P933624,3-#6_CU_C,13.73,ABCN,12,167,2264,3218,3313,3716,1.086,1.5155,1.8612,5.2165,167,2708,3541,3962,3905,4089
04804724_04804725,P2026969142 TO CG199999,3-#6_CU_B,13.79,A CN,12,167,2246,3183,3277,---,1.1084,1.5248,1.8866,5.2464,167,2679,3492,3909,---,---
04804724_04804726,P2026969142 TO P933625,3-#6_CU_B,13.92,A CN,12,167,2202,3101,3194,---,1.1632,1.5461,1.9485,5.3221,167,2611,3380,3786,---,---
04804726_04804727,P933625 TO P933627,3-#6_CU_B,13.97,A CN,12,167,2184,3067,3159,---,1.1866,1.5553,1.9749,5.3544,167,2583,3334,3736,---,---
04804727_04804728,P933627 TO P933618,3-#6_CU_B,14.31,A CN,12,166,2080,2874,2963,---,1.3284,1.6106,2.135,5.5502,166,2425,3082,3455,---,---
04804728_04804729,P933618 TO P933620,3-#6_CU_B,14.57,A CN,12,166,2007,2743,2830,---,1.4339,1.6517,2.2541,5.6957,166,2319,2917,3270,---,---
04804729_04804730,P933620 TO P933615,3-#6_CU_B,14.82,A CN,12,165,1940,2623,2708,---,1.539,1.6927,2.3728,5.8408,165,2222,2769,3102,---,---
04804730_04804731,P933615 TO P933619,3-#6_CU_B,14.97,A CN,12,165,1900,2553,2637,---,1.6039,1.718,2.4461,5.9304,165,2166,2685,3007,---,---
04804732_04804733,P933624 TO P933626,3-#6_CU_C,13.81,ABCN,12,167,2237,3168,3262,3658,1.119,1.5281,1.8985,5.2629,167,2665,3471,3886,3835,4008
04804733_04804734,P933626 TO P933600,3-#6_CU_C,13.96,ABCN,12,167,2187,3075,3167,3550,1.1827,1.5522,1.9705,5.3524,167,2587,3344,3746,3707,3861
04804734_04804735,P933600 TO P933601,3-#6_CU_C,14.07,ABCN,12,167,2155,3015,3106,3481,1.2251,1.5683,2.0183,5.4119,167,2538,3264,3658,3627,3769
