Section - Id,Fault - Location,Phase - Conductor,Dist - kFt,Phase - Config,Nominal - kV,Symmetrical Amps - LG Min,Symmetrical Amps - LG Max,Symmetrical Amps - LL,Symmetrical Amps - LLG,Symmetrical Amps - 3Ph,Cumulative Impedance (Ohms) - R1,Cumulative Impedance (Ohms) - X1,Cumulative Impedance (Ohms) - R0,Cumulative Impedance (Ohms) - X0,Asymmetrical Amps - LG Min,Asymmetrical Amps - LG Max,Asymmetrical Amps - LL,Asymmetrical Amps - LLG,Asymmetrical Amps - 3Ph Avg,Asymmetrical Amps - 3Ph Max
09093918_09093919,P112992 TO P112993,3-#6_CU_C,12.91,ABCN,12,162,1425,1718,1798,1984,2.2871,2.6398,2.9473,7.2151,162,1626,1827,2052,2047,2110
09093919_09093920,P112993 TO P216953,3-#6_CU_C,13.17,ABCN,12,162,1388,1667,1746,1925,2.3992,2.6822,3.0738,7.3725,162,1575,1765,1980,1982,2038
09093921_09093922,P18693 TO P18694,3-#6_CU_C,12.26,ABCN,12,163,1523,1852,1937,2138,2.0158,2.5369,2.6409,6.8341,163,1765,1998,2245,2224,2308
09093922_09093923,P18694 TO P18695,3-#6_CU_C,12.55,ABCN,12,163,1477,1789,1872,2066,2.1388,2.5835,2.7797,7.0068,163,1699,1917,2154,2140,2214
09093923_09093924,P18695 TO P519324,3-#2A5005C,12.76,ABCN,12,163,1450,1755,1836,2026,2.2038,2.6147,2.8561,7.1282,163,1663,1875,2106,2096,2165
09093924_09093925,P519324 TO P519325,3-#2A5005C,13.05,ABCN,12,162,1415,1710,1789,1974,2.2924,2.6571,2.9602,7.2936,162,1616,1820,2044,2038,2101
09093925_09093926,P519325 TO P519326,3-#2A5005C,13.4,ABCN,12,162,1373,1657,1734,1914,2.4016,2.7094,3.0885,7.4975,162,1562,1757,1972,1971,2028
09093926_09093927,P519326 TO P519327,3-#2A5005C,13.65, BCN,12,161,1345,1622,1697,---,2.4792,2.7466,3.1796,7.6424,161,1525,1714,1924,---,---
09093927_09093928,P519327 TO P519328,3-#2A5005C,13.92, BCN,12,161,1317,1585,1659,---,2.5614,2.786,3.2762,7.7959,161,1488,1671,1875,---,---
09094201_09094202,P814882 TO P814883,3-#2_AL_B,10.7,AB N,12,167,1858,2357,2457,---,1.1291,2.2819,1.6707,5.9102,167,2362,2811,3123,---,---
09094601_09094602,P316887 TO P210712,3-#6_CU_C,11.34,ABCN,12,167,1763,2255,2348,2604,1.2082,2.3703,1.7843,6.2783,167,2232,2671,2974,2850,3085
09094602_09094603,P210712 TO P414969,3-#2_AL_B,11.44,AB N,12,167,1746,2234,2326,---,1.2339,2.3853,1.8151,6.333,167,2206,2638,2939,---,---
09094801_09094802,P110645 TO P613604,3-#2A5005C,11.65,AB N,12,167,1730,2233,2323,---,1.1857,2.4108,1.7785,6.4521,167,2208,2667,2966,---,---
09094802_09094803,P613604 TO P18787,3-#2A5005C,11.7,AB N,12,167,1723,2223,2313,---,1.1997,2.4175,1.795,6.4782,167,2195,2650,2947,---,---
09094803_09094804,P18787 TO P613605,3-#2A5005C,11.87,AB N,12,166,1695,2186,2274,---,1.2522,2.4427,1.8567,6.5763,166,2147,2586,2881,---,---
090949A_09094901,Z817053 TO H127289,1C#2SAPECN,12.02,  CN,12,166,1690,---,---,---,1.2899,2.4616,1.887,6.5363,166,2129,---,---,---,---
09095001A_09095002,P111004 TO P111005,3-#6_CU_C,12.28,ABCN,12,166,1639,2119,2203,2446,1.3235,2.5037,1.95,6.8121,166,2066,2489,2778,2665,2874
09095001A_09095020,P111004 TO P514017,3-#6_CU_B,12.41, BCN,12,166,1618,2087,2170,---,1.3753,2.525,2.0085,6.8811,166,2028,2435,2721,---,---
09095002_09095003,P111005 TO P111006,3-#6_CU_C,12.56,ABCN,12,166,1593,2050,2133,2368,1.4395,2.5476,2.0811,6.975,166,1983,2373,2655,2557,2740
09095003_09095004,P111006 TO P111283,3-#6_CU_C,12.79,ABCN,12,165,1557,1997,2078,2306,1.5333,2.5832,2.1869,7.1067,165,1920,2286,2563,2476,2640
09095004_09095005,P111283 TO P111284,3-#6_CU_C,13.05,ABCN,12,165,1516,1937,2016,2236,1.6445,2.6253,2.3125,7.2628,165,1851,2191,2460,2385,2530
09095005_09095006,P111284 TO P111285,3-#6_CU_C,13.31,ABCN,12,164,1478,1881,1958,2172,1.7523,2.6662,2.4343,7.4143,164,1788,2106,2367,2303,2431
09095006_09095007,P111285 TO P418531,3-#6_CU_C,13.44,ABCN,12,164,1459,1853,1929,2140,1.8067,2.6868,2.4957,7.4906,164,1757,2065,2323,2264,2385
09095006_09095009,P111285 TO P217348,3-#6_CU_C,13.56,ABCN,12,164,1443,1828,1904,2111,1.8566,2.7057,2.5521,7.5608,164,1730,2029,2283,2229,2343
09095006_09095018,P111285 TO P117059,3-#6_CU_B,13.58,A CN,12,164,1440,1824,1899,---,1.8652,2.7102,2.5617,7.5701,164,1726,2023,2276,---,---
09095007_09095008,P418531 TO P113954,3-#6_CU_C,13.56,ABCN,12,164,1443,1829,1904,2112,1.8562,2.7056,2.5516,7.5602,164,1731,2030,2284,2229,2343
09095009_09095010,P217348 TO P217349,3-#6_CU_C,13.85,ABCN,12,163,1404,1771,1845,2045,1.976,2.7509,2.6868,7.7284,163,1669,1948,2193,2149,2250
09095010_09095011,P217349 TO P611803,3-#6_CU_C,13.96,ABCN,12,163,1389,1750,1822,2020,2.0234,2.7689,2.7404,7.795,163,1646,1918,2159,2118,2214
09095011_09095012,P611803 TO P611804,3-#2A5005C,14.22, BCN,12,163,1361,1711,1782,---,2.1029,2.807,2.8337,7.9434,163,1605,1866,2102,---,---
09095011_09095014,P611803 TO P217350,3-#6_CU_C,14.21,ABCN,12,163,1358,1703,1774,1966,2.1275,2.8083,2.8579,7.9411,163,1598,1854,2088,2055,2141
09095012_09095013,P611804 TO P611805,3-#2A5005C,14.45, BCN,12,162,1335,1676,1746,---,2.1762,2.8421,2.9199,8.0803,162,1569,1821,2051,---,---
09095014_09095015,P217350 TO P611525,3-#6_CU_C,14.37,ABCN,12,162,1337,1674,1744,1932,2.1958,2.8342,2.935,8.037,162,1567,1814,2043,2015,2095
09095015_09095016,P611525 TO P410152,3-#6_CU_B,14.63,AB N,12,162,1307,1629,1698,---,2.3021,2.8757,3.055,8.1838,162,1522,1756,1977,---,---
09095016_09095017,P410152 TO P410153,4-4&6CU_E,14.92,AB N,12,162,1281,1596,1664,---,2.374,2.914,3.1422,8.3509,162,1487,1715,1932,---,---
09095018_09095019,P117059 TO P117060,3-#6_CU_B,13.99,A CN,12,163,1386,1743,1816,---,2.0349,2.7764,2.7534,7.8044,163,1641,1909,2150,---,---
09095102A_09095103,P16446 TO P214195,3-#6_CU_C,12.61,ABCN,12,166,1597,2067,2149,2386,1.3863,2.5509,2.0302,6.9976,166,2004,2413,2696,2590,2786
09095103_09095104,P214195 TO P214196,3-#6_CU_C,12.85,ABCN,12,165,1558,2010,2090,2320,1.487,2.5891,2.144,7.139,165,1935,2317,2595,2501,2675
09095104_09095105,P214196 TO P717362,3-#6_CU_B,12.95,AB N,12,165,1542,1986,2065,---,1.5298,2.6058,2.1923,7.1981,165,1907,2278,2554,---,---
09095105_09095106,P717362 TO P717363,3-#2_AL_B,13.26,AB N,12,165,1502,1931,2009,---,1.6136,2.6548,2.2931,7.3771,165,1846,2199,2468,---,---
09095105_09095112,P717362 TO P214197,3-#6_CU_B,13.12,AB N,12,165,1517,1947,2025,---,1.6005,2.6334,2.2721,7.2957,165,1863,2217,2488,---,---
09095106_09095107,P717363 TO P717364,3-#2_AL_B,13.54,AB N,12,164,1468,1885,1961,---,1.6879,2.6981,2.3824,7.5356,164,1795,2133,2396,---,---
09095107_09095108,P717364 TO P717365,3-#2_AL_B,13.7,AB N,12,164,1450,1860,1935,---,1.7295,2.7225,2.4324,7.6245,164,1767,2098,2358,---,---
09095108_09095109,P717365 TO P717366,3-#2_AL_B,13.85,AB N,12,164,1433,1837,1911,---,1.7686,2.7453,2.4794,7.7078,164,1742,2066,2323,---,---
09095109_09095110,P717366 TO P719981,3-#2_AL_B,14.09,AB N,12,164,1406,1801,1873,---,1.833,2.7829,2.5569,7.8454,164,1702,2015,2267,---,---
09095110_09095111,P719981 TO P719982,3-#2_AL_B,14.4,AB N,12,163,1372,1754,1824,---,1.9177,2.8324,2.6587,8.0262,163,1652,1952,2197,---,---
09095201_09095202,P318970 TO P111277,3-#6_CU_C,12.59,ABCN,12,166,1613,2104,2186,2429,1.2886,2.5441,1.9319,6.9855,166,2052,2496,2781,2661,2882
09095202_09095203,P111277 TO P111278,3-#6_CU_C,12.78,ABCN,12,166,1581,2056,2137,2374,1.3714,2.5754,2.0254,7.1018,166,1993,2412,2694,2584,2785
09095203_09095204,P111278 TO P116399,3-#6_CU_C,13.13,ABCN,12,165,1528,1977,2055,2283,1.5147,2.6298,2.1873,7.3031,165,1898,2278,2552,2460,2630
09095204_09095205,P116399 TO CG199999,3-#6_CU_C,13.14,ABCN,12,165,1526,1975,2053,2280,1.5189,2.6313,2.192,7.309,165,1895,2274,2548,2456,2626
09095301_09095302,P618857 TO P414032,3-#6_CU_C,12.91,ABCN,12,166,1577,2067,2146,2386,1.3132,2.5893,1.9739,7.1691,166,2008,2451,2732,2613,2830
09095401_09095402,P114750 TO P116636,3-#6_CU_C,13.37,ABCN,12,165,1520,1990,2066,2298,1.4303,2.6542,2.1158,7.4304,165,1914,2328,2602,2497,2688
09095494_09095495,P18502 TO P18503,3-#6_CU_B,13.34,AB N,12,165,1523,1995,2071,---,1.4202,2.6518,2.1044,7.413,165,1921,2336,2611,---,---
09095495_09095496,P18503 TO P714789,3-#6_CU_B,13.49,AB N,12,165,1501,1961,2036,---,1.4833,2.6765,2.1757,7.5001,165,1881,2279,2551,---,---
09095496_09095497,P714789 TO P413724,3-#6_CU_B,13.59,AB N,12,165,1487,1939,2014,---,1.5243,2.6924,2.222,7.5567,165,1856,2243,2513,---,---
09095496_09095499,P714789 TO P714790,3-#6_CU_B,13.63,AB N,12,165,1482,1931,2006,---,1.5395,2.6984,2.2392,7.5778,165,1846,2230,2499,---,---
09095497_09095498,P413724 TO P18504,3-#6_CU_B,13.71,AB N,12,165,1471,1914,1988,---,1.574,2.7118,2.2781,7.6254,165,1826,2201,2468,---,---
09095499_09095500,P714790 TO P714791,3-#6_CU_B,13.83,AB N,12,165,1454,1888,1962,---,1.6239,2.7313,2.3345,7.6943,165,1797,2160,2424,---,---
090956A_090957,909-5 TO 909-405G,3-636_AL_C,13.45,ABCN,12,166,1533,2033,2109,2348,1.2997,2.6495,1.9894,7.4583,166,1967,2430,2705,2582,2806
FU 09092103_09092103A,P16465,Device Conductor 75A,5.32,ABCN,12,170,3338,3676,3923,4245,0.6008,1.5177,0.8513,2.8433,170,4311,4616,5066,4803,5330
FU 09093702_09093702A,P16449,Device Conductor 60A,9.76,ABCN,12,167,1997,2480,2592,2863,1.1109,2.1495,1.6013,5.3786,167,2509,2928,3257,3128,3381
FU 09095402_09095402A,P116636,Device Conductor 125A,13.38,ABCN,12,165,1520,1990,2066,2298,1.4303,2.6542,2.1158,7.4304,165,1914,2328,2602,2497,2688
RG 090957_090957AN,909-405G,Device Conductor 200A,13.46,ABCN,12,166,1533,2033,2109,2348,1.2997,2.6495,1.9894,7.4584,166,1967,2430,2705,2582,2806
09092103A_09092104,P16465 TO P16466,3-#6_CU_C,5.64,ABCN,12,169,3129,3466,3694,4002,0.7338,1.5681,1.0014,3.0301,169,3919,4187,4626,4429,4835
09092104_09092105,P16466 TO P16467,3-#6_CU_C,5.71,ABCN,12,169,3084,3419,3642,3947,0.7647,1.5798,1.0364,3.0735,169,3837,4098,4533,4349,4732
09092104_09092107,P16466 TO P118743,3-#6_CU_C,5.81,ABCN,12,169,3028,3360,3579,3880,0.8036,1.5945,1.0803,3.1281,169,3739,3991,4421,4252,4608
09092105_09092106,P16467 TO P16468,3-#6_CU_C,6.05,ABCN,12,169,2886,3211,3417,3707,0.9073,1.6338,1.1974,3.2737,169,3500,3730,4144,4013,4307
09092107_09092108,P118743 TO P16469,3-#6_CU_C,6.17,ABCN,12,169,2825,3145,3346,3631,0.9549,1.6519,1.2511,3.3406,169,3400,3620,4027,3911,4180
09092108_09092109,P16469 TO P114904,3-#6_CU_C,6.28,ABCN,12,168,2764,3079,3275,3555,1.0036,1.6703,1.3061,3.409,168,3303,3515,3914,3811,4058
09092108_09092114,P16469 TO P110460,3-#6_CU_C,6.47,ABCN,12,168,2670,2976,3164,3436,1.0833,1.7005,1.3961,3.5208,168,3156,3354,3740,3658,3873
09092109_09092110,P114904 TO P114905,3-#6_CU_C,6.48,ABCN,12,168,2669,2975,3163,3435,1.0842,1.7008,1.3971,3.5221,168,3154,3352,3738,3656,3871
09092110_09092111,P114905 TO P114906,3-#6_CU_C,6.73,ABCN,12,167,2552,2846,3025,3286,1.1896,1.7408,1.5162,3.6702,167,2978,3161,3529,3470,3650
09092111_09092112,P114906 TO P114907,3-#6_CU_C,7.1,ABCN,12,167,2395,2669,2836,3082,1.3461,1.8001,1.6929,3.8899,167,2749,2913,3256,3225,3364
09092112_09092113,P114907 TO P114908,3-#6_CU_C,7.4,ABCN,12,166,2280,2540,2698,2933,1.4716,1.8477,1.8346,4.0662,166,2589,2740,3064,3050,3164
09092114_09092115,P110460 TO P110461,3-#6_CU_C,6.75,ABCN,12,167,2541,2833,3011,3271,1.2003,1.7449,1.5282,3.6852,167,2961,3143,3509,3452,3629
09092115_09092116,P110461 TO P110462,3-#6_CU_C,7.05,ABCN,12,167,2418,2695,2864,3112,1.3219,1.7909,1.6656,3.856,167,2782,2949,3295,3260,3405
09092116_09092117,P110462 TO P110463,3-#6_CU_C,7.28,ABCN,12,166,2327,2592,2754,2994,1.4195,1.8279,1.7758,3.9931,166,2653,2809,3141,3120,3244
09092117_09092118,P110463 TO P110464,3-#6_CU_C,7.59,ABCN,12,166,2213,2463,2616,2844,1.5514,1.8779,1.9247,4.1782,166,2497,2641,2952,2948,3049
09092118_09092119,P110464 TO P110465,3-#6_CU_C,7.85,ABCN,12,165,2129,2368,2514,2734,1.6567,1.9178,2.0436,4.3261,165,2384,2520,2816,2822,2909
09092118_09092145,P110464 TO P203125,3-#6_CU_B,7.96,AB N,12,165,2094,2326,2470,---,1.7036,1.9373,2.0966,4.3884,165,2338,2468,2758,---,---
09092118_09092161,P110464 TO P813699,3-#2_AL_B,7.72, BCN,12,166,2177,2426,2576,---,1.5856,1.8979,1.9659,4.2514,166,2453,2596,2902,---,---
09092119_09092120,P110465 TO P213043,3-#6_CU_C,8.14,ABCN,12,165,2037,2262,2402,2613,1.781,1.9649,2.1839,4.5007,165,2264,2390,2670,2687,2760
09092119_09092123,P110465 TO P110466,3-#6_CU_C,8.05,ABCN,12,165,2065,2295,2437,2650,1.7416,1.95,2.1395,4.4454,165,2301,2430,2715,2728,2806
09092123_09092124,P110466 TO P114559,3-#6_CU_C,8.21,ABCN,12,165,2019,2242,2380,2588,1.8069,1.9747,2.2133,4.5371,165,2240,2365,2641,2660,2731
09092124_09092125,P114559 TO P615083,3-#6_CU_C,8.28,ABCN,12,165,1997,2217,2354,2559,1.8386,1.9867,2.249,4.5816,165,2212,2334,2607,2628,2696
09092124_09092126,P114559 TO P110467,3-#6_CU_C,8.42,ABCN,12,164,1959,2173,2307,2509,1.8951,2.0081,2.3128,4.6609,164,2164,2282,2548,2573,2635
09092126_09092127,P110467 TO P110468,3-#6_CU_C,8.8,ABCN,12,164,1859,2058,2185,2376,2.0544,2.0685,2.4926,4.8846,164,2037,2147,2395,2428,2479
09092127_09092128,P110468 TO P110469,3-#6_CU_C,9.01,ABCN,12,163,1808,1999,2122,2308,2.1431,2.1021,2.5928,5.0091,163,1973,2078,2317,2354,2400
09092128_09092129,P110469 TO P114560,3-#6_CU_C,9.21,ABCN,12,163,1762,1946,2066,2247,2.2263,2.1336,2.6868,5.126,163,1917,2018,2248,2289,2330
09092129_09092130,P114560 TO P110470,3-#6_CU_C,9.33,ABCN,12,163,1736,1916,2034,2212,2.2748,2.152,2.7416,5.1941,163,1885,1984,2209,2252,2291
09092130_09092131,P110470 TO P110471,3-#6_CU_C,9.43,ABCN,12,163,1712,1889,2006,2181,2.3204,2.1693,2.793,5.2581,163,1856,1953,2174,2218,2256
09092131_09092132,P110471 TO P110472,3-#6_CU_C,9.71,ABCN,12,162,1654,1822,1935,2104,2.4375,2.2137,2.9252,5.4225,162,1786,1879,2090,2137,2169
09092132_09092133,P110472 TO P110473,3-#6_CU_C,10,ABCN,12,162,1600,1760,1868,2032,2.555,2.2582,3.0579,5.5876,162,1721,1809,2010,2061,2089
09092133_09092134,P110473 TO P611042,3-#2A5005C,10.1,ABCN,12,162,1584,1743,1850,2012,2.5859,2.273,3.0942,5.6453,162,1703,1791,1990,2040,2068
09092133_09092135,P110473 TO P110474,3-#6_CU_C,10.38,ABCN,12,161,1530,1679,1783,1939,2.7173,2.3197,3.2412,5.8155,161,1639,1721,1910,1963,1987
09092135_09092136,P110474 TO P110475,3-#6_CU_C,10.64,ABCN,12,161,1487,1630,1731,1883,2.8238,2.3601,3.3614,5.9651,161,1589,1668,1850,1904,1926
09092135_09092138,P110474 TO P110477,3-#6_CU_C,10.68,ABCN,12,160,1480,1622,1723,1873,2.8417,2.3669,3.3817,5.9903,160,1581,1659,1840,1895,1916
09092135_09092142,P110474 TO P815910,3-#6_CU_C,10.49,ABCN,12,161,1512,1659,1762,1916,2.7599,2.3359,3.2893,5.8754,161,1618,1699,1886,1939,1962
09092136_09092137,P110475 TO P110476,3-#6_CU_C,10.92,ABCN,12,160,1443,1579,1677,1824,2.9413,2.4046,3.4941,6.1301,160,1537,1613,1787,1843,1862
09092138_09092139,P110477 TO P510811,3-#6_CU_C,10.92,ABCN,12,160,1442,1578,1676,1823,2.9433,2.4054,3.4964,6.1329,160,1536,1612,1786,1842,1861
09092138_09092141,P110477 TO P110478,3-#6_CU_C,10.95,ABCN,12,160,1438,1574,1672,1818,2.9532,2.4091,3.5076,6.1468,160,1532,1607,1781,1837,1856
09092139_09092140,P510811 TO P201118,3-#2_AL_B,11.2,A CN,12,160,1409,1544,1639,---,3.0173,2.4486,3.5854,6.2909,160,1500,1576,1746,---,---
09092142_09092143,P815910 TO P110480,3-#6_CU_C,10.75,ABCN,12,160,1470,1611,1711,1860,2.8682,2.3769,3.4116,6.0275,160,1569,1647,1826,1881,1901
09092143_09092144,P110480 TO P110481,3-#6_CU_C,11.06,ABCN,12,160,1421,1554,1651,1795,3.0012,2.4273,3.5618,6.2142,160,1512,1586,1757,1813,1831
09092145_09092146,P203125 TO P219652,3-#6_CU_B,8.25,AB N,12,165,2005,2224,2362,---,1.8266,1.9852,2.2355,4.5582,165,2223,2344,2618,---,---
09092145_09092154,P203125 TO P217361,3-#6_CU_B,8.08,AB N,12,165,2057,2283,2425,---,1.7539,1.9569,2.1533,4.4577,165,2289,2416,2699,---,---
09092146_09092147,P219652 TO P219653,3-#6_CU_B,8.5,AB N,12,164,1936,2144,2278,---,1.9302,2.0256,2.3524,4.7012,164,2135,2249,2510,---,---
09092147_09092148,P219653 TO P219654,3-#6_CU_B,8.76,AB N,12,164,1870,2068,2196,---,2.0364,2.067,2.4723,4.8477,164,2051,2159,2409,---,---
09092148_09092149,P219654 TO P716374,3-#2_AL_B,8.87,AB N,12,164,1847,2044,2170,---,2.0668,2.0848,2.5089,4.9127,164,2024,2133,2378,---,---
09092148_09092153,P219654 TO P219655,3-#6_CU_B,9.09,AB N,12,163,1790,1975,2098,---,2.1753,2.1212,2.6292,5.0395,163,1951,2052,2287,---,---
09092149_09092150,P716374 TO P815431,3-#2_AL_B,9.06,AB N,12,163,1809,2004,2127,---,2.1189,2.1152,2.5715,5.0238,163,1980,2088,2329,---,---
09092150_09092151,P815431 TO P815432,3-#2_AL_B,9.16,AB N,12,163,1791,1985,2107,---,2.144,2.1299,2.6017,5.0775,163,1960,2068,2305,---,---
09092151_09092152,P815432 TO P815433,3-#2_AL_B,9.49,AB N,12,163,1731,1922,2039,---,2.2323,2.1815,2.7078,5.2659,163,1891,1998,2227,---,---
09092154_09092155,P217361 TO P114228,3-#6_CU_B,8.19,AB N,12,165,2024,2245,2385,---,1.8001,1.9749,2.2056,4.5216,165,2247,2370,2647,---,---
09092155_09092156,P114228 TO P114229,3-#6_CU_B,8.44,AB N,12,164,1953,2164,2298,---,1.9042,2.0155,2.3231,4.6653,164,2156,2272,2537,---,---
09092156_09092157,P114229 TO P114230,3-#6_CU_B,8.67,AB N,12,164,1893,2094,2224,---,1.9991,2.0525,2.4303,4.7963,164,2080,2190,2443,---,---
09092157_09092160,P114230 TO P114231,3-#6_CU_B,8.88,AB N,12,164,1838,2031,2157,---,2.0903,2.088,2.5332,4.9221,164,2011,2116,2360,---,---
09092201_09092202,P413487 TO P413488,3-#4_CU_B,5.46,AB N,12,170,3305,3674,3914,---,0.5535,1.5365,0.8114,2.9157,170,4349,4712,5150,---,---
09092202_09092203,P413488 TO P413489,3-#4_CU_B,5.7,AB N,12,170,3171,3548,3775,---,0.6169,1.5745,0.8878,3.0533,170,4113,4466,4897,---,---
09092203_09092204,P413489 TO P413490,3-#4_CU_B,5.94,AB N,12,170,3045,3427,3642,---,0.6808,1.6128,0.9649,3.1922,170,3900,4241,4665,---,---
09092204_09092205,P413490 TO P413491,3-#4_CU_B,6.11,AB N,12,169,2965,3350,3557,---,0.7237,1.6385,1.0166,3.2853,169,3768,4102,4520,---,---
09092205_09092206,P413491 TO P413493,3-#4_CU_B,6.22,AB N,12,169,2913,3298,3501,---,0.7528,1.656,1.0517,3.3486,169,3683,4012,4426,---,---
09092206_09092207,P413493 TO P413494,3-#4_CU_B,6.41,AB N,12,169,2824,3210,3404,---,0.8049,1.6872,1.1145,3.4617,169,3541,3861,4267,---,---
09093702A_09093703,P16449 TO P16450,3-#6_CU_C,10.1,ABCN,12,167,1916,2369,2477,2736,1.2503,2.2023,1.7588,5.5744,167,2364,2739,3057,2953,3162
09093703_09093704,P16450 TO P16451,3-#6_CU_C,10.47,ABCN,12,166,1831,2255,2358,2603,1.4042,2.2606,1.9325,5.7905,166,2222,2555,2860,2780,2950
09093704_09093705,P16451 TO P16452,3-#6_CU_C,10.83,ABCN,12,165,1755,2150,2249,2483,1.5543,2.3175,2.102,6.0013,165,2098,2397,2689,2628,2768
09093705_09093706,P16452 TO P16453,3-#6_CU_C,11.11,ABCN,12,165,1697,2072,2168,2392,1.6746,2.3631,2.2379,6.1703,165,2008,2284,2564,2516,2638
09093706_09093707,P16453 TO P113691,3-#6_CU_C,11.26,ABCN,12,165,1669,2032,2127,2347,1.7372,2.3868,2.3086,6.2581,165,1964,2229,2503,2462,2574
09093707_09093708,P113691 TO P113692,3-#6_CU_C,11.53,ABCN,12,164,1620,1966,2058,2270,1.8484,2.429,2.4341,6.4143,164,1891,2138,2401,2370,2469
09093708_09093709,P113692 TO P113693,3-#6_CU_C,11.78,ABCN,12,164,1576,1907,1996,2202,1.9521,2.4683,2.5512,6.5599,164,1827,2059,2313,2291,2378
09093709_09093710,P113693 TO P113694,3-#6_CU_B,12.11,A CN,12,163,1521,1830,1917,---,2.0925,2.523,2.7098,6.7538,163,1747,1961,2202,---,---
09093709_09093715,P113693 TO P214834,3-#6_CU_C,12.06,ABCN,12,163,1529,1843,1930,2128,2.0704,2.5131,2.6848,6.726,163,1759,1976,2219,2206,2282
09093709_09093719,P113693 TO P119902,3-#6_CU_C,12.14,ABCN,12,163,1516,1825,1912,2108,2.1039,2.5258,2.7226,6.7731,163,1740,1954,2194,2183,2256
09093710_09093711,P113694 TO P216569,3-#6_CU_B,12.29,A CN,12,163,1494,1793,1878,---,2.1649,2.5513,2.7915,6.8537,163,1708,1914,2148,---,---
09093710_09093713,P113694 TO P815798,3-#2_AL_B,12.4,A CN,12,163,1483,1784,1869,---,2.1704,2.5685,2.8035,6.9201,163,1698,1906,2139,---,---
09093711_09093712,P216569 TO P113695,3-#6_CU_B,12.47,A CN,12,162,1466,1755,1839,---,2.2415,2.5811,2.8781,6.9595,162,1669,1866,2094,---,---
09093713_09093714,P815798 TO P815799,3-#2_AL_B,12.7,A CN,12,162,1446,1740,1822,---,2.2495,2.6148,2.8986,7.089,162,1651,1852,2079,---,---
09093715_09093716,P214834 TO P214835,3-#6_CU_C,12.42,ABCN,12,163,1473,1766,1850,2039,2.2221,2.5706,2.8562,6.9392,163,1679,1879,2109,2105,2170
09093716_09093717,P214835 TO P610702,3-#2A5005C,12.72, BCN,12,162,1435,1719,1801,---,2.3124,2.6138,2.9622,7.1077,162,1630,1823,2045,---,---
09093717_09093718,P610702 TO P610703,3-#2A5005C,12.95, BCN,12,162,1406,1683,1763,---,2.3856,2.6489,3.0482,7.2444,162,1592,1780,1996,---,---
09093719_09093720,P119902 TO P119903,3-#6_CU_C,12.53,ABCN,12,162,1457,1745,1828,2015,2.2652,2.5869,2.9048,6.9996,162,1657,1853,2079,2078,2140
09093720_09093721,P119903 TO P710641,3-#6_CU_C,12.68,ABCN,12,162,1434,1714,1796,1979,2.3304,2.6116,2.9784,7.0912,162,1626,1815,2036,2038,2096
09093720_09093722,P119903 TO P617174,3-#2_AL_C,12.65,ABCN,12,162,1442,1726,1809,1993,2.2994,2.6063,2.9459,7.0739,162,1638,1831,2055,2054,2114
09093720_09093725,P119903 TO P119904,3-#6_CU_C,12.62,ABCN,12,162,1444,1727,1809,1994,2.3032,2.6013,2.9478,7.0531,162,1639,1831,2054,2054,2114
09093722_09093723,P617174 TO P711688,3-#2_AL_C,12.88,ABCN,12,162,1415,1694,1775,1956,2.3597,2.6406,3.0184,7.205,162,1604,1794,2012,2014,2071
09093723_09093724,P711688 TO P618159,3-#2_AL_C,13.16,ABCN,12,162,1383,1656,1734,1912,2.4355,2.6836,3.1096,7.3697,162,1564,1749,1961,1966,2019
09093725_09093726,P119904 TO P412250,3-#4_CU_B,12.71,AB N,12,162,1433,1713,1795,---,2.3279,2.6161,2.9775,7.1066,162,1625,1815,2036,---,---
09093725_09093732,P119904 TO P119905,3-#6_CU_C,12.86,ABCN,12,162,1409,1680,1761,1940,2.4044,2.6397,3.062,7.1951,162,1591,1774,1989,1995,2048
09093725_09093760,P119904 TO P615168,3-#2A5005C,12.76, BCN,12,162,1426,1705,1786,---,2.3478,2.6227,3.0001,7.1362,162,1615,1804,2024,---,---
09093726_09093727,P412250 TO P412251,3-#4_CU_B,13.06,AB N,12,162,1393,1665,1744,---,2.4194,2.671,3.0878,7.3053,162,1575,1759,1973,---,---
09093727_09093728,P412251 TO P715008,3-#2_AL_B,13.46,AB N,12,161,1349,1612,1689,---,2.5265,2.7336,3.2166,7.534,161,1521,1698,1904,---,---
09093728_09093729,P715008 TO P32884,3-#2_AL_B,13.81,AB N,12,161,1314,1569,1643,---,2.6186,2.7874,3.3274,7.7307,161,1477,1649,1848,---,---
09093729_09093730,P32884 TO P166155,3-#2_AL_B,14.01,AB N,12,161,1294,1545,1618,---,2.6721,2.8187,3.3917,7.8449,161,1453,1622,1817,---,---
09093732_09093733,P119905 TO P119906,3-#6_CU_C,13.05,ABCN,12,161,1384,1646,1726,1901,2.4821,2.6691,3.1498,7.3043,161,1557,1733,1942,1951,2001
09093733_09093734,P119906 TO P119907,3-#6_CU_C,13.58,ABCN,12,161,1315,1555,1631,1795,2.7041,2.7532,3.4004,7.616,161,1466,1624,1818,1836,1876
09093733_09093755,P119906 TO P714042,3-#2_AL_C,13.16,ABCN,12,161,1371,1631,1710,1884,2.5126,2.6864,3.1864,7.3704,161,1542,1715,1922,1932,1981
